Dist_Akola,Dist_Amravati,Dist_Chandrapur,Dist_Dhule,Dist_Gondia,Dist_Hingoli,Dist_Jalgaon,Dist_Kolhapur,Dist_Latur,Dist_Nagpur,Dist_Nanded,Dist_Nandurbar,Dist_Ratnagiri,Dist_Sangali,Dist_Satara,Dist_Sindhudurg,Dist_Thane,Dist_Wardha,Dist_Washim,Dist_Yavatmal,Q1,Q2,Q3,Q4,Q5A,Q6,Q7,Q8,Q9,Q10,Q11,totalCriteria,totalPop2011,adolescentPop,youthPopn,SCPropRURAL,SCPropURBAN,SCPropTOTAL,STPropRURAL,STPropURBAN,STPropTOTAL,GDDP_curr,NDDP_curr,GDDP_const,NDDP_const,pcNDDP,avg_MPCE_RURAL,foodShareExpenseRURAL,avg_MPCE_URBAN,foodShareExpenseURBAN,rationYBPL,rationYAAY,rationSAPL,rationAnna,rationWhite,totRC,avg_pccRURAL,iopRURAL,LzRatioRURAL,avg_pccURBAN,iopURBAN,LzRatioURBAN,TotRdLength,APPTWAMainW,APPTWAMarginalW,youthPopAsWorker,youthPopAsMWorker,HDI_2001,HDI_2011,HDIRS_2001_High,HDIRS_2001_Low,HDIRS_2001_Medium,HDIRS_2001_Very High,HDIRS_2011_High,HDIRS_2011_Low,HDIRS_2011_Medium,HDIRS_2011_Very High,IMR_2010,pcHealthExpenseRURAL,pcHealthExpenseRURALURBAN,popPerSubCentre,popPerPHC,popPerRH,popPerGovBed,sex_ratio_dist,POAGHF,POAPHF,POACBS,anyANC,fullNatalCare,pWomenHospDeliveries,homeDeliveries,homeDeliveries_assist,percSafeDeliveries,childSexRatio,avgHHperNH,avgHHperHH,litRateM,litRateF,litRateT,litRateSC,litRateSC.1,APL,youthPopLit,SHSAP,secondarySec,ROSWUPSTSS,numSchoolsTot,numGovSchools,numPrivASchools,numPrivNASchools,percHH_Has_TapWtr,unemploymentRT,percPassSSC,EngMedium_Bengali,EngMedium_English,EngMedium_Marathi,EngMedium_Marathi and Semi English,EngMedium_Semi English,EngMedium_Urdu,SchoolInfrastructure_Pucca,SchoolInfrastructure_Semi pucca,SchoolInfrastructure_katchha,numRoom,haveComputer,haveInternet,haveELearning,haveToilets,haveToiletsF,playground,sports_Block Level,sports_Block Level ,sports_Block and Cluster level,sports_Block and dist,sports_Cluster Level,sports_District Level,sports_Kabbdi,sports_National Level ,sports_Regional,sports_State Level,sports_Zonal Level,sports_cluster and dist,sports_khoko,extraCurrLevel_Block Level,extraCurrLevel_Cluster Level ,extraCurrLevel_District Level,extraCurrLevel_State Level,extraCurrLevel_none,localTrust_active,localTrust_passive,ruleFollow_passive,ruleFollow_proactive,remark_active,remark_passive,prcplGender,prcplAge,prcplMaritalStatus,prcplIfChild,prcplSpouseEdu_BED,prcplSpouseEdu_DED,prcplSpouseEdu_DED ,prcplSpouseEdu_HSC,prcplSpouseEdu_MA,prcplSpouseEdu_Primary,prcplSpouseEdu_SSC,prcplSpouseEdu_SYBA,prcplSpouseEdu_Secondary,prcplSpouseEdu_none,prcplSpouseWork,prcplSpouseOccu_B.A.,prcplSpouseOccu_Bank,prcplSpouseOccu_Businesss,prcplSpouseOccu_C.P. Aaklkuwa,prcplSpouseOccu_Cleark,prcplSpouseOccu_Health department,prcplSpouseOccu_House Wife,prcplSpouseOccu_Kendr prmukh,prcplSpouseOccu_Officer,prcplSpouseOccu_PSI,prcplSpouseOccu_Panchat samiti ,prcplSpouseOccu_Police,prcplSpouseOccu_Private Firm,prcplSpouseOccu_Service,prcplSpouseOccu_Teacher,prcplSpouseOccu_Worker,prcplSpouseOccu_pwd. Department,prcplEdu_1,prcplEdu_2,prcplEdu_BA,prcplEdu_DED,prcplEdu_HSC,prcplEdu_MA,prcplEdu_PHD,prcplEdu_SSC DED,prcplScheme,prcplEduYear,prcplSchemeOther,prcplWorkYear,prcplWorkYearOther,prcplInternetSavy,prcplSmartPhone,prcplUsedTobacco,prcplUsingTobacco,prcplUsingQuan,prcplSchoolAward,numGuestLec,tbccoUseProb,tbccoFreeGood,staffNotDemandTF,staffNotForceStopTbcco,isTrusteesActive,BlockStaffCom,BlockStaffHelpTF,staffReceivdTrainTF,schoolLeadsExCuPr,isChangeDifficult,isChangeEasy,teachDiscChallenges,canDiscChangeTeach,mstTeachNotInterest,mstTeachPrivateLessons_ ,mstTeachPrivateLessons_1,mstTeachPrivateLessons_2,mstTeachPrivateLessons_3,mstTeachPrivateLessons_4,mstTeachGoodAcademics,mstTeachGoodExCurr,mstTeachSelfDevelopment,mstTeachParticipateExCurr,teachNeedReminders,mstParentsSchoolEvents,parentsTbccoBigThreat,mstParentsReqTF,teachNumTraining,teachAwardsGov,isPTA,parentEduLevl_50:50%,parentEduLevl_Higher Secondary,parentEduLevl_Higher secondary,parentEduLevl_Literate,"parentEduLevl_Primary, secondary",parentEduLevl_illiterate,parentEduLevl_primary,parentEduLevl_secondary,numBlank ,tobaccoFree
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2772.0,20.7,19.7,11.5,13.2,11.8,21.8,6.7,18.5,20481.0,18689.0,11559.0,10456.0,66287.0,485.9,49.4,764.6,40.4,133095.0,132834.0,286257.0,2642.0,11087.0,567915.0,485.9,33.4,30.9,764.6,59.4,40.9,8568.0,6.0,1.5,14.5,3.0,0.6,0.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,159.0,418.0,5351.0,36949.0,136927.0,1728.6,952.0,36.6,51.0,3.4,88.0,28.7,53.4,45.1,6.0,59.4,922.0,4.3,3.4,89.4,75.9,82.8,82.8,76.1,96.8,95.3,1452.0,615.0,2.4,630.0,76.0,471.0,83.0,43.9,540673.0,84.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,1.3333333333333333,2.0,1.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.333333333333336,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.666666666666668,2.0,17.666666666666668,4.666666666666667,3.0,1.0,1.3333333333333333,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,4.333333333333333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2772.0,20.7,19.7,11.5,13.2,11.8,21.8,6.7,18.5,20481.0,18689.0,11559.0,10456.0,66287.0,485.9,49.4,764.6,40.4,133095.0,132834.0,286257.0,2642.0,11087.0,567915.0,485.9,33.4,30.9,764.6,59.4,40.9,8568.0,6.0,1.5,14.5,3.0,0.6,0.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,159.0,418.0,5351.0,36949.0,136927.0,1728.6,952.0,36.6,51.0,3.4,88.0,28.7,53.4,45.1,6.0,59.4,922.0,4.3,3.4,89.4,75.9,82.8,82.8,76.1,96.8,95.3,1452.0,615.0,2.4,630.0,76.0,471.0,83.0,43.9,540673.0,84.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,1.3333333333333333,2.0,1.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.333333333333336,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.666666666666668,2.0,17.666666666666668,4.666666666666667,3.0,1.0,1.3333333333333333,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,4.333333333333333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,850.0,17.6,16.5,6.6,6.4,6.5,0.8,0.9,0.8,11019.0,10142.0,5940.0,5442.0,103742.0,565.5,58.1,823.5,51.5,48018.0,23448.0,137514.0,492.0,21635.0,231107.0,565.5,10.7,36.3,823.5,48.8,38.8,5606.0,1.8,2.0,6.3,5.4,0.7,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,250.0,540.0,3244.0,21169.0,80441.0,1030.0,1036.0,66.7,37.1,3.2,99.5,47.2,92.7,6.8,1.3,94.0,922.0,4.0,3.6,91.6,79.8,85.6,80.7,81.9,97.0,96.4,705.0,223.0,3.2,217.0,1.0,190.0,26.0,30.7,226910.0,96.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,1.0,2.0,1.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.333333333333336,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.666666666666668,2.0,17.666666666666668,4.666666666666667,3.0,1.0,1.3333333333333333,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,2454.0,21.0,19.8,20.2,17.8,19.6,2.6,1.5,2.3,20984.0,19368.0,10897.0,9959.0,80352.0,556.6,48.6,713.8,46.6,87085.0,40966.0,297825.0,1867.0,17279.0,445022.0,556.6,36.8,34.1,713.8,64.4,36.7,6658.0,5.3,0.9,15.0,1.8,0.6,0.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,169.0,373.0,7516.0,41176.0,157841.0,1728.5999999999997,928.0,36.3,58.4,1.0,93.7,27.6,63.9,35.8,7.5,71.4,889.0,5.1,4.3,84.4,69.6,77.3,72.5,72.3,94.9,93.5,1342.0,613.0,2.2,610.0,52.0,489.0,69.0,58.4,544858.0,90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,1.0,1.6666666666666667,1.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.333333333333336,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.666666666666668,2.0,17.666666666666668,4.666666666666667,3.0,1.0,1.3333333333333333,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2454.0,21.0,19.8,20.2,17.8,19.6,2.6,1.5,2.3,20984.0,19368.0,10897.0,9959.0,80352.0,556.6,48.6,713.8,46.6,87085.0,40966.0,297825.0,1867.0,17279.0,445022.0,556.6,36.8,34.1,713.8,64.4,36.7,6658.0,5.3,0.9,15.0,1.8,0.6,0.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,169.0,373.0,7516.0,41176.0,157841.0,1728.5999999999997,928.0,36.3,58.4,1.0,93.7,27.6,63.9,35.8,7.5,71.4,889.0,5.1,4.3,84.4,69.6,77.3,72.5,72.3,94.9,93.5,1342.0,613.0,2.2,610.0,52.0,489.0,69.0,58.4,544858.0,90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,1.0,1.6666666666666667,1.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.333333333333336,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.666666666666668,2.0,17.666666666666668,4.666666666666667,3.0,1.0,1.3333333333333333,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4654.0,18.0,19.3,15.9,19.9,18.6,13.6,7.5,9.4,70183.0,63114.0,43170.0,38703.0,123610.0,507.7,52.1,1040.9,38.8,136894.0,100612.0,436116.0,6902.0,69339.0,749863.0,507.7,30.3,34.5,1040.9,36.8,39.5,8920.0,3.1,1.1,10.9,2.6,0.7,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,430.0,477.0,5325.0,34340.0,129434.0,1417.8,951.0,55.8,46.8,4.0,98.2,44.9,82.2,18.1,2.2,84.4,931.0,4.4,3.1,92.1,84.5,88.4,88.5,82.2,97.1,96.7,1733.0,919.0,1.9,877.0,68.0,645.0,164.0,76.4,1378306.0,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,1.0,2.0,1.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.333333333333336,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.666666666666668,2.0,17.666666666666668,4.666666666666667,3.0,1.0,1.3333333333333333,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1301.0,18.1,18.7,13.1,17.5,14.5,14.3,5.8,11.5,13758.0,12529.0,7941.0,7182.0,86949.0,575.3,50.2,698.0,49.2,47769.0,43249.0,81983.0,775.0,252.0,248936.0,575.3,11.5,38.5,698.0,57.3,39.2,4176.0,2.9,1.2,10.1,2.9,0.6,0.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,168.0,413.0,5859.0,39274.0,106040.0,1399.4,946.0,46.3,49.5,1.5,99.2,36.1,81.4,18.6,1.9,83.3,919.0,4.2,3.4,91.9,81.8,87.0,86.6,78.9,98.5,98.1,595.0,282.0,2.1,283.0,15.0,221.0,47.0,63.5,306752.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,1.0,2.0,1.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.333333333333336,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.666666666666668,2.0,17.666666666666668,4.666666666666667,3.0,1.0,1.3333333333333333,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1814.0,20.0,19.7,23.2,15.4,20.1,7.8,2.0,5.5,17025.0,15540.0,10097.0,9189.0,79829.0,548.4,52.7,789.1,42.8,159453.0,44474.0,124757.0,1555.0,13993.0,344232.0,548.4,22.6,37.0,789.1,55.1,42.4,3330.0,5.0,1.1,13.5,2.4,0.6,0.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,210.0,591.0,6577.0,39022.0,195110.0,717.6,946.0,40.3,49.7,1.4,91.6,31.0,74.3,24.8,4.1,78.4,912.0,4.6,3.4,92.3,83.5,88.0,83.2,79.2,97.1,96.6,783.0,435.0,1.8,416.0,18.0,280.0,118.0,58.7,464651.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.3333333333333333,2.0,1.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.333333333333336,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.666666666666668,2.0,17.666666666666668,4.666666666666667,3.0,1.0,1.3333333333333333,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2772.0,20.7,19.7,11.5,13.2,11.8,21.8,6.7,18.5,20481.0,18689.0,11559.0,10456.0,66287.0,485.9,49.4,764.6,40.4,133095.0,132834.0,286257.0,2642.0,11087.0,567915.0,485.9,33.4,30.9,764.6,59.4,40.9,8568.0,6.0,1.5,14.5,3.0,0.6,0.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,159.0,418.0,5351.0,36949.0,136927.0,1728.6,952.0,36.6,51.0,3.4,88.0,28.7,53.4,45.1,6.0,59.4,922.0,4.3,3.4,89.4,75.9,82.8,82.8,76.1,96.8,95.3,1452.0,615.0,2.4,630.0,76.0,471.0,83.0,43.9,540673.0,84.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,1.3333333333333333,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.333333333333336,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.666666666666668,2.0,17.666666666666668,4.666666666666667,3.0,1.0,1.3333333333333333,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,2.3333333333333335,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,850.0,17.6,16.5,6.6,6.4,6.5,0.8,0.9,0.8,11019.0,10142.0,5940.0,5442.0,103742.0,565.5,58.1,823.5,51.5,48018.0,23448.0,137514.0,492.0,21635.0,231107.0,565.5,10.7,36.3,823.5,48.8,38.8,5606.0,1.8,2.0,6.3,5.4,0.7,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,250.0,540.0,3244.0,21169.0,80441.0,1030.0,1036.0,66.7,37.1,3.2,99.5,47.2,92.7,6.8,1.3,94.0,922.0,4.0,3.6,91.6,79.8,85.6,80.7,81.9,97.0,96.4,705.0,223.0,3.2,217.0,1.0,190.0,26.0,30.7,226910.0,96.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,1.0,2.0,1.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.333333333333336,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.666666666666668,2.0,17.666666666666668,4.666666666666667,3.0,1.0,1.3333333333333333,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0
